campus,method,year,month,day,site,side,zone,level,transect,classcode,count,fish_tl,min_tl,max_tl,observer,depth,vis,temp,surge,windwave,pctcnpy,macpyr1_4stipe,macpyr5_15stipe,macpyrgt15stipe,nerluestipes,notes
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,1,SMYS,8,26,,,LAURA KINNEY,7,6,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,1,SMYS,2,30,,,LAURA KINNEY,7,6,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,1,SMYS,2,32,,,LAURA KINNEY,7,6,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,2,BFRE,3,7,,,LAURA KINNEY,7.3,6,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,2,BFRE,1,11,,,LAURA KINNEY,7.3,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,2,BFRE,1,12,,,LAURA KINNEY,7.3,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,2,BFRE,1,14,,,LAURA KINNEY,7.3,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,BFRE,1,8,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,BFRE,3,11,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,BFRE,20,12,11,13,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,BFRE,1,14,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,KGB,20,5,4,6,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,KGB,5,7,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,OCAL,1,20,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,SATR,1,22,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,SATR,2,26,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,INNER,MID,3,SMYS,1,24,,,LAURA KINNEY,7,6,13.9,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,ELAT,2,27,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,ELAT,1,29,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,HCAR,1,21,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,OCAL,1,14,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,OCAL,1,17,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,OPIC,1,13,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,PCLA,1,44,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,1,RTOX,6,28,,,KATIE DAVIS,15.9,9,15,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,CPRI,1,31,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,EJAC,3,26,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,HCAR,1,12,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,HCAR,2,13,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,KGB,1,7,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,OPIC,1,13,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,OPIC,1,14,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,OYT,1,10,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,OYT,1,16,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,OYT,1,37,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SATR,1,26,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SATR,1,27,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SATR,1,30,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SATR,1,32,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SATR,1,33,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SCHR,1,22,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SCHR,1,23,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SCHR,1,24,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SCHR,1,27,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SMYS,1,9,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SMYS,2,24,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SMYS,1,27,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SMYS,1,28,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SMYS,13,29.5,26,33,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SPUL,1,32,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,FEMALE
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SPUL,1,33,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,FEMALE
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SPUL,1,44,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,FEMALE
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,SPUL,1,56,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,MALE
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,2,STRE,1,26,,,KATIE DAVIS,16.5,9,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,HCAR,1,11,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,KGB,1,7,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,OCAL,1,21,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,SATR,1,32,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,SCAU,1,7,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,SMYS,1,24,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,SPUL,1,31,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,FEMALE
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,BOT,3,SPUL,1,40,,,KATIE DAVIS,16.8,9,15,LIGHT,,2,,,,,FEMALE
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,1,BFRE,22,6,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,1,BFRE,1,8,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,1,BFRE,30,9.5,9,10,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,1,BFRE,4,13,12,14,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,1,BFRE,3,15,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,2,BFRE,1,3,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,2,BFRE,7,6,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,2,BFRE,3,7,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,2,BFRE,6,9,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,3,BFRE,2,7,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,CAN,3,BFRE,6,8,,,LINDSEY HESLA,1.8,12,14.4,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,1,BFRE,5,9,,,LINDSEY HESLA,8.8,10,15.6,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,1,BFRE,3,14,,,LINDSEY HESLA,8.8,10,15.6,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,1,CPUN,1,19,,,LINDSEY HESLA,8.8,10,15.6,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,1,HROS,2,7,,,LINDSEY HESLA,8.8,10,15.6,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,1,OCAL,3,13,,,LINDSEY HESLA,8.8,10,15.6,LIGHT,,2,,,,,"BEST REEF TO NORTH. RUN TRANSECTS TO NORTH OF ANCHOR POINT. (INNER/INMIDS) RAN TRANSECTS TO SOUTH FOR OUTERS. GOOD REEF ALL ALONG. INNER CANOPY, KELP WAS DOWN, CURRENT WAS STRONG, SO DID 1.5 CANOPIES."
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,2,BFRE,1,9,,,LINDSEY HESLA,8.5,10,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,2,BFRE,1,15,,,LINDSEY HESLA,8.5,10,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,2,OCAL,1,20,,,LINDSEY HESLA,8.5,10,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,2,SATR,1,29,,,LINDSEY HESLA,8.5,10,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,2,SMYS,1,20,,,LINDSEY HESLA,8.5,10,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,2,SMYS,3,27,,,LINDSEY HESLA,8.5,10,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,MID,3,CPUN,2,21,,,LINDSEY HESLA,9.1,10,15.6,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,CPUN,10,9,8,10,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,EJAC,1,12,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,EJAC,1,30,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,ELAT,1,30,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,ELAT,2,32,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,HROS,1,12,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,KGB,1,5,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OCAL,1,13,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OCAL,2,14,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OCAL,5,15,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OCAL,1,18,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OPIC,2,11,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OPIC,1,15,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OPIC,1,17,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OYT,1,8,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OYT,3,9.5,9,10,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OYT,1,35,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,OYT,1,40,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,PCLA,1,28,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,PCLA,1,32,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,PCLA,1,45,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,RTOX,1,30,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,SATR,1,20,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,SATR,1,25,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,SATR,1,27,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,SATR,1,30,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,SATR,1,31,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,SMYS,11,6.5,6,7,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
UCSB,SBTL_FISH,2007,9,19,SRI_JOHNSONS_LEE_SOUTH,E,OUTMID,BOT,1,SMYS,1,7,,,SCOTT HAMILTON,14,9,13.9,LIGHT,,2
